instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafc.fixed040-Forb,no,maxsat,direct,lexicographic,-,-,-,-,788.5 4
tic-13crafc.fixed040-Forb,yes,maxsat,direct,lexicographic,-,-,-,-,759.2 4
