instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,tertiary_objective_value,tertiary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
tic-13crafc.prec25,TIMEOUT,TIMEOUT,3600.013944,24621,64952,6,0,64958,,peak_process_tree_rss_mb,maxsat,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,,,,,45,"1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47",,,,,75,28,75,111,6,360,,,,,,,,,,,,,64958
tic-13crafc.prec25,SAT,OPTIMAL,1839.740652,24621,63418,372,0,63790,,peak_process_tree_rss_mb,maxsat,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,1,1,8,8,45,"1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47",8,1,1,1,75,28,75,111,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0","34,38,38,38,38,38,38,38,34,26","4,9,6,5,7,3,1,10,2,8,2,3,4,1,5,1,5,4,8,3,6,7,7,6,9,5,8,10,4,6,2,8,1,7,5,3,4,5,4,3,2,5,8,3,1,7,6,2,4,8,7,10,6,9,6,5,8,9,10,8,7,1,9,10,4,2,1,2,3,5,8,3,9,10,4,1,7,5,2,5,10,1,6,2,7,3,7,9,10,6,10,3,9,1,8,2,10,3,2,9,7,8,4,1,6,7,3,5,9,4,2,10,5,8,6,1,2,4,6,2,1,3,6,7,3,2,4,1,8,5,2,5,7,9,3,4,6,7,5,8,9,9,3,2,4,4,1,8,10,7,2,8,6,9,3,2,6,7,8,5,1,5,5,4,7,9,8,8,3,6,4,9,10,6,1,9,3,6,4,7",1:M7 M14 M16 M33 M45 M62 M67 M76 M82 M94 M104 M116 M121 M128 M147 M161 M175 | 2:M9 M11 M31 M41 M48 M66 M68 M79 M84 M96 M99 M111 M117 M120 M126 M131 M144 M151 M156 | 3:M6 M12 M20 M36 M40 M44 M69 M72 M86 M92 M98 M107 M122 M125 M135 M143 M155 M169 M177 | 4:M1 M13 M18 M29 M37 M39 M49 M65 M75 M103 M110 M118 M127 M136 M145 M146 M164 M171 M179 | 5:M4 M15 M17 M26 M35 M38 M42 M56 M70 M78 M80 M108 M113 M130 M132 M139 M160 M162 M163 | 6:M3 M21 M24 M30 M47 M53 M55 M83 M90 M105 M115 M119 M123 M137 M153 M157 M170 M174 M178 | 7:M5 M22 M23 M34 M46 M51 M61 M77 M85 M87 M101 M106 M124 M133 M138 M150 M158 M165 M180 | 8:M10 M19 M27 M32 M43 M50 M57 M60 M71 M95 M102 M114 M129 M140 M148 M152 M159 M167 M168 | 9:M2 M25 M54 M58 M63 M73 M88 M93 M100 M109 M134 M141 M142 M154 M166 M172 M176 | 10:M8 M28 M52 M59 M64 M74 M81 M89 M91 M97 M112 M149 M173,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,63418,372,1,63790
