instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.forb0007,no,maxsat,direct,lex-idlesum,-,-,-,-,25.6 0
forum-13crafc.forb0007,yes,maxsat,direct,lex-idlesum,-,-,-,-,27.3 0
