instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.fixed020-Forb,no,maxsat,direct,lex-idlesum,-,-,-,-,2.6 10
forum-13crafc.fixed020-Forb,yes,maxsat,direct,lex-idlesum,-,-,-,-,2.5 10
