instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.original,no,maxsat,direct,lex-idlesum,-,-,-,-,13.1 0
ticf-13crafc.original,yes,maxsat,direct,lex-idlesum,-,-,-,-,12.9 0
