instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.prec15,no,maxsat,direct,lex-idlesum,-,-,-,-,15.1 0
forum-13crafc.prec15,yes,maxsat,direct,lex-idlesum,-,-,-,-,11.2 0
