instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.forb0003,no,maxsat,direct,lex-idlesum,-,-,-,-,6.7 0
ticf-13crafc.forb0003,yes,maxsat,direct,lex-idlesum,-,-,-,-,6.6 0
