instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-14crafa.original,no,maxsat,direct,lex-idlesum,-,-,-,-,26.1 0
ticf-14crafa.original,yes,maxsat,direct,lex-idlesum,-,-,-,-,26.2 0
