instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafa.forb0003,no,maxsat,direct,lex-idlesum,-,-,-,-,3.3 0
ticf-13crafa.forb0003,yes,maxsat,direct,lex-idlesum,-,-,-,-,3.4 0
