campaign_id,experiment_block,planned_configuration_id,repetition,run_order,run_key,attempt,run_order_seed,campaign_plan_sha256,execution_shard_count,execution_shard_indices,execution_shard_index,execution_shard_policy,instance,instance_content_id,base_lineage_id,instance_family,configuration_label,factor_m,factor_f,factor_p,factor_g,factor_b,factor_o,factor_s,factor_i,factor_c,factor_amo,status,sat_result,best_value,proven_optimum,objective_mode,compact_encoding,compact_encoding_features,collision_amo,collision_amo_cutoff,collision_amo_commander_group_size,collision_amo_pairwise_group_count,collision_amo_commander_group_count,collision_amo_commander_variable_count,collision_amo_clause_count,collision_amo_max_group_size,zero_break_certificate_participant,zero_break_certificate_reason,zero_break_branch,objective_vector,proven_objective_vector,primary_objective_value,secondary_objective_value,tertiary_objective_value,lexicographic_scalar_cost,objective_tier_weights,runtime_seconds,runtime_censored,peak_memory_mb,formalism,model_family,formulation_name,model_family_display_name,model_configuration_display_name,implementation_provenance,optimization_procedure_display_name,n_vars,n_binary_variables,n_integer_variables,n_continuous_variables,n_linear_constraints,n_global_constraints,n_nonzeros,n_hard_clauses,n_soft_clauses,n_total_clauses,n_primary_variables,n_auxiliary_variables,n_total_literals,max_hard_clause_length,configuration_id,configuration_key,domain_mode,domain_filter_graph,precedence_encoding,precedence_graph,optimization_engine,solver_backend,solver_version,encoding_variant,idle_encoding,objective,objective_code,implied_constraints_code,n_hard_literals,n_soft_literals,max_soft_clause_length,n_unit_hard_clauses,n_binary_hard_clauses,n_ternary_hard_clauses,n_long_hard_clauses,soft_clause_weight,soft_weight_sum,max_soft_weight_bits,n_objective_lits,occupancy_alias_count,prefix_alias_count,suffix_alias_count,first_alias_count,shared_counter_state_count,direct_range_soft_clause_count,n_optimizer_calls,best_bound,optimality_gap,branch_and_bound_nodes,cp_branches,cp_fails,n_bound_encodings,optimizer_added_variables_peak,optimizer_added_clauses_peak,optimizer_added_literals_peak,optimizer_added_clauses_cumulative,objective_phase_seconds,objective_phase_calls,formula_scope,full_schedule_candidates,unary_eligible_schedule_candidates,reduced_schedule_candidates,active_schedule_candidates,precedence_direct_edges,precedence_closure_edges,precedence_relation_edges,precedence_max_distance,precedence_pairwise_clauses,precedence_sparse_link_clauses,precedence_unique_suffix_cuts,domain_filter_iterations,domain_filter_seconds,input_parsing_seconds,model_construction_seconds,backend_model_construction_seconds,model_build_seconds,solve_and_validate_seconds,runtime_scope,idle_range_pstar,total_internal_idle_slots,maximum_internal_idle_slots,squared_internal_idle_slots,all_participant_idle_range,total_break_groups,break_group_range,participant_break_groups,memory_metric,instance_sha256,instance_variant,instance_path,source_alias_count,source_alias_paths,repository_alias_count,repository_alias_paths,dataset_source_page,dataset_archive_url,dataset_archive_sha256,run_started_utc,timeout_seconds,memory_limit_mb,git_commit,git_dirty,python_version,pysat_version,hostname,platform,cpu_model,physical_cpu_cores,logical_cpu_cores,system_memory_mb,threads,random_seed,runner_command,solver_binary,solver_binary_sha256,solver_command,validation_errors,solver_message,error_type,error_message,solver,maxsat_backend_preference,sat_backend_preference,resolved_uwrmaxsat_bin,precedence_mode,precedence_configuration,objective_value,objective_participant_count,objective_participants,initial_schedule_candidates,unary_removed_schedule_candidates,preprocessing_removed_schedule_candidates,removed_schedule_candidates,participant_internal_idle_slots,busy_participants_per_slot,assignment,schedule_by_slot,enabled_constraints,campaign_available_memory_mb_after,campaign_available_memory_mb_before,campaign_boot_id,campaign_executor_returncode,campaign_executor_seconds,campaign_load_15m_before,campaign_load_1m_after,campaign_load_1m_before,campaign_load_5m_before,campaign_log,message_type
journal-all126-first-smoke-v1,t1_bg_fidelity_ablation,compact_reduced_bg_a,1,1,journal-all126-first-smoke-v1::t1_bg_fidelity_ablation::b2b-99df5d460fc6f231::compact_reduced_bg_a::rep-1,1,20260910,79c4f312010c90ab51aa4203d48bab9e1fa852044bb7ea758fda65344579a682,4,"0,1,2",0,content_rank_round_robin_v1,forumt-14crafd.fixed020-Forb,b2b-99df5d460fc6f231,b2b-lineage-forumt-14crafd,fixed,R-SS-DC-ST-BGD2-UW-IC12P-CA,Reduced,Filter-E*,SparseSuffix,DistanceClosure-E*,SpanThreshold,BreakGroupsD2,UWrMaxSAT,IC12+,CertifiedBG,Pairwise,OPTIMAL,SAT,9,9,bg_d2,certified_bg,certified_bg,pairwise,6,4,454,0,0,6708,10,19,participant_requests_at_most_one_meeting,certified,9,9,9,,,9,1,0.347467,False,59.121,,,,Compact,Compact/Reduced,project_implementation,one-shot weighted MaxSAT,23200,,,,,,,52273,456,52729,1332,21868,122172,11,cfg5__m-reduced__p-sparse_suffix__g-distance_closure__b-span_threshold__o-break_groups_d2__s-uwrmaxsat__i-imp12plus__backend-uwrmaxsat__c-certified_bg,cfg5__m-reduced__p-sparse_suffix__g-distance_closure__b-span_threshold__o-break_groups_d2__s-uwrmaxsat__i-imp12plus__backend-uwrmaxsat__c-certified_bg,reduced,distance_closure,sparse_suffix,distance_closure,UWrMaxSAT,UWrMaxSAT,binary-sha256:82485b4b973d80c618b28eef348a09dc5bc1ab0654696e2ed3b1764f52ef8202,imp12+,span_threshold,total_break_groups_subject_to_certified_individual_cap_2,BGD2,IC12P,121716,456,1,505,36721,13884,1163,1,456,1,456,0,0,0,0,0,0,1,,,,,,0,0,0,0,0,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2360,1865,1332,1332,0,0,0,0,0,0,0,2,0.074404,0.004942,0.136877,,0.141819,0.205648,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",4,23,4,73,4,9,2,"0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1",peak_process_tree_rss_mb,99df5d460fc6f231e0718d073fab1f0a755e7a6708287e568540608e91deac59,fixed020,/home/g24021555/Business-Meeting-Scheduling-Problem/data_table07_fixed/forumt-14crafd.fixed020-Forb.dzn,1,/home/g24021555/Business-Meeting-Scheduling-Problem/data_table07_fixed/forumt-14crafd.fixed020-Forb.dzn,1,/home/g24021555/Business-Meeting-Scheduling-Problem/data_table07_fixed/forumt-14crafd.fixed020-Forb.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-09-12T09:07:44+00:00,300.0,,8814d5e2cb508789167d6de5163d446bebc78e34,False,3.10.12,1.8.dev25,instance-20260908-063614,Linux-6.8.0-1066-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/Main.py --instance /home/g24021555/Business-Meeting-Scheduling-Problem/data_table07_fixed/forumt-14crafd.fixed020-Forb.dzn --solver maxsat --objective-mode bg_d2 --compact-encoding certified_bg --collision-amo pairwise --domain-mode reduced --domain-filter-graph distance_closure --precedence-encoding sparse_suffix --precedence-graph distance_closure --encoding-variant imp12+ --maxsat-backend uwrmaxsat --sat-backend cadical --timeout 300.0 --threads 1 --random-seed 0 --csv /home/g24021555/Business-Meeting-Scheduling-Problem/outputs/journal/all126-first-smoke/shards-0-1-2-of-4/work/cell-e_4yo4q3/aggregate.csv --long-csv /home/g24021555/Business-Meeting-Scheduling-Problem/outputs/journal/all126-first-smoke/shards-0-1-2-of-4/work/cell-e_4yo4q3/detailed.csv --no-excel --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 82485b4b973d80c618b28eef348a09dc5bc1ab0654696e2ed3b1764f52ef8202,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,82485b4b973d80c618b28eef348a09dc5bc1ab0654696e2ed3b1764f52ef8202,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/b2b_uwrmaxsat_1xl10hqk/forumt-14crafd.fixed020-Forb.wcnf,,process exit code=30,,,maxsat,uwrmaxsat,,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,staircase,sparse_suffix+distance_closure,9,59,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",1865,495,533,533,"0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2,0,0,2","44,48,48,50,50,48,50,50,44,40","6,9,7,10,8,4,2,3,10,1,4,2,7,9,1,4,8,10,2,3,5,7,10,5,4,6,3,7,8,4,6,6,7,10,1,1,9,8,7,5,10,5,4,3,6,7,1,1,5,8,10,4,9,7,3,9,5,2,6,3,1,8,3,2,1,6,10,8,9,5,4,7,4,5,9,1,3,5,8,6,2,9,1,3,10,7,4,2,3,1,6,5,7,4,8,7,2,6,8,3,2,4,8,9,6,3,8,5,4,7,6,6,2,10,3,5,4,7,1,9,3,5,6,3,8,5,4,7,9,2,8,6,10,4,10,8,1,6,5,7,9,2,9,4,10,3,7,1,2,3,2,3,8,4,7,6,9,10,5,1,6,7,2,1,3,10,5,4,1,6,8,5,2,9,5,8,3,7,2,10,3,4,5,9,2,4,7,9,2,10,8,1,6,9,6,5,2,8,1,10,7,2,4,9,8,7,1,3,5,10,9,8,7,6,5,3,1,5,2,9,7,4,8,6,10,8,5,2,6,4,3,1,2,8,9,4",1:M10 M15 M35 M36 M47 M48 M61 M65 M76 M83 M90 M119 M137 M148 M160 M164 M169 M192 M199 M207 M217 M232 | 2:M7 M12 M19 M58 M64 M81 M88 M97 M101 M113 M130 M142 M149 M151 M163 M173 M179 M185 M189 M197 M202 M219 M228 M233 | 3:M8 M20 M27 M44 M55 M60 M63 M77 M84 M89 M100 M106 M115 M121 M124 M146 M150 M152 M165 M177 M181 M208 M216 M231 | 4:M6 M11 M16 M25 M30 M43 M52 M71 M73 M87 M94 M102 M109 M117 M127 M134 M144 M154 M168 M182 M186 M203 M222 M230 M236 | 5:M21 M24 M40 M42 M49 M57 M70 M74 M78 M92 M108 M116 M122 M126 M139 M159 M167 M172 M175 M183 M196 M209 M215 M218 M227 | 6:M1 M26 M31 M32 M45 M59 M66 M80 M91 M98 M105 M111 M112 M123 M132 M138 M156 M161 M170 M193 M195 M214 M224 M229 | 7:M3 M13 M22 M28 M33 M39 M46 M54 M72 M86 M93 M96 M110 M118 M128 M140 M147 M155 M162 M178 M187 M201 M206 M213 M221 | 8:M5 M17 M29 M38 M50 M62 M68 M79 M95 M99 M103 M107 M125 M131 M136 M153 M171 M176 M191 M198 M205 M212 M223 M226 M234 | 9:M2 M14 M37 M53 M56 M69 M75 M82 M104 M120 M129 M141 M143 M157 M174 M184 M188 M194 M204 M211 M220 M235 | 10:M4 M9 M18 M23 M34 M41 M51 M67 M85 M114 M133 M135 M145 M158 M166 M180 M190 M200 M210 M225,"journal objective family: bg_d2 | compact objective encoding preset: certified_bg | participant collision AMO: pairwise | F-selected distance-labelled E* domain propagation and cycle detection | precedence configuration: F=distance_closure, P=sparse_suffix, G=distance_closure | Reduced Domain variables after unary filtering + matching GAC + slot saturation | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot; AMO=pairwise, commander_cutoff=6, commander_group_size=4 | (46),(47) clustered table capacity with compact forward channeling | (28) SparseSuffix precedence over distance_closure distance-labelled relations | exact break-group ends | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | certified zero-break BG-d2: per-participant G_p <= 2",15191.957,15272.883,0c0b5b32-ea8b-47e5-aba0-49294b9d1541,0,0.620984,0.0,0.0,0.0,0.01806640625,logs/000001_b384a7208b6e_attempt-1.log,result
journal-all126-first-smoke-v1,t1_bg_fidelity_ablation,compact_reduced_bg_ac,1,2,journal-all126-first-smoke-v1::t1_bg_fidelity_ablation::b2b-99df5d460fc6f231::compact_reduced_bg_ac::rep-1,1,20260910,79c4f312010c90ab51aa4203d48bab9e1fa852044bb7ea758fda65344579a682,4,"0,1,2",0,content_rank_round_robin_v1,forumt-14crafd.fixed020-Forb,b2b-99df5d460fc6f231,b2b-lineage-forumt-14crafd,fixed,R-SS-DC-ST-BGD2-UW-IC12P-CABCD,Reduced,Filter-E*,SparseSuffix,DistanceClosure-E*,SpanThreshold,BreakGroupsD2,UWrMaxSAT,IC12+,OptimizedABCD,Pairwise,OPTIMAL,SAT,9,9,bg_d2,optimized,"certified_bg,demand_driven,direct_range_soft,shared_counter",pairwise,6,4,454,0,0,6708,10,19,participant_requests_at_most_one_meeting,certified,9,9,9,,,9,1,0.449037,False,58.363,,,,Compact,Compact/Reduced,project_implementation,one-shot weighted MaxSAT,22406,,,,,,,50173,456,50629,1332,21074,117460,11,cfg5__m-reduced__p-sparse_suffix__g-distance_closure__b-span_threshold__o-break_groups_d2__s-uwrmaxsat__i-imp12plus__backend-uwrmaxsat__c-optimized,cfg5__m-reduced__p-sparse_suffix__g-distance_closure__b-span_threshold__o-break_groups_d2__s-uwrmaxsat__i-imp12plus__backend-uwrmaxsat__c-optimized,reduced,distance_closure,sparse_suffix,distance_closure,UWrMaxSAT,UWrMaxSAT,binary-sha256:82485b4b973d80c618b28eef348a09dc5bc1ab0654696e2ed3b1764f52ef8202,imp12+,span_threshold,total_break_groups_subject_to_certified_individual_cap_2,BGD2,IC12P,117004,456,1,503,35137,13370,1163,1,456,1,456,126,75,0,0,0,0,1,,,,,,0,0,0,0,0,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2360,1865,1332,1332,0,0,0,0,0,0,0,2,0.07924,0.003092,0.140451,,0.143543,0.305494,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",6,28,6,102,6,9,1,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1",peak_process_tree_rss_mb,99df5d460fc6f231e0718d073fab1f0a755e7a6708287e568540608e91deac59,fixed020,/home/g24021555/Business-Meeting-Scheduling-Problem/data_table07_fixed/forumt-14crafd.fixed020-Forb.dzn,1,/home/g24021555/Business-Meeting-Scheduling-Problem/data_table07_fixed/forumt-14crafd.fixed020-Forb.dzn,1,/home/g24021555/Business-Meeting-Scheduling-Problem/data_table07_fixed/forumt-14crafd.fixed020-Forb.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-09-12T09:07:44+00:00,300.0,,8814d5e2cb508789167d6de5163d446bebc78e34,False,3.10.12,1.8.dev25,instance-20260908-063614,Linux-6.8.0-1066-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/Main.py --instance /home/g24021555/Business-Meeting-Scheduling-Problem/data_table07_fixed/forumt-14crafd.fixed020-Forb.dzn --solver maxsat --objective-mode bg_d2 --compact-encoding optimized --collision-amo pairwise --domain-mode reduced --domain-filter-graph distance_closure --precedence-encoding sparse_suffix --precedence-graph distance_closure --encoding-variant imp12+ --maxsat-backend uwrmaxsat --sat-backend cadical --timeout 300.0 --threads 1 --random-seed 0 --csv /home/g24021555/Business-Meeting-Scheduling-Problem/outputs/journal/all126-first-smoke/shards-0-1-2-of-4/work/cell-xnuxytc4/aggregate.csv --long-csv /home/g24021555/Business-Meeting-Scheduling-Problem/outputs/journal/all126-first-smoke/shards-0-1-2-of-4/work/cell-xnuxytc4/detailed.csv --no-excel --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 82485b4b973d80c618b28eef348a09dc5bc1ab0654696e2ed3b1764f52ef8202,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,82485b4b973d80c618b28eef348a09dc5bc1ab0654696e2ed3b1764f52ef8202,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/b2b_uwrmaxsat_7c793b1y/forumt-14crafd.fixed020-Forb.wcnf,,process exit code=30,,,maxsat,uwrmaxsat,,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,staircase,sparse_suffix+distance_closure,9,59,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",1865,495,533,533,"0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,2,0,0,2","42,48,48,50,48,48,48,50,48,42","1,9,7,4,6,8,2,3,2,4,8,2,8,7,4,3,2,10,9,6,5,8,10,3,4,5,7,7,1,8,2,4,5,2,1,1,8,2,7,9,5,10,2,3,6,7,1,2,1,8,3,4,5,10,9,8,7,2,3,5,6,9,3,2,1,7,10,6,8,5,9,4,4,1,5,9,10,7,6,1,3,8,5,2,10,9,4,9,5,8,3,6,7,4,10,6,3,7,2,5,8,4,9,5,6,3,8,6,10,7,9,8,5,10,6,2,9,1,7,4,1,5,6,3,1,2,5,7,8,4,4,6,10,9,5,3,8,6,10,1,4,7,9,8,10,2,7,4,1,3,2,3,8,4,7,6,9,5,1,10,6,9,5,1,3,10,7,6,10,7,8,3,2,5,7,8,10,3,1,2,5,4,3,6,2,4,6,3,2,10,5,4,6,10,6,5,9,4,1,7,9,2,4,8,9,7,1,3,10,5,9,8,6,7,9,10,3,4,2,9,5,7,8,6,1,9,6,8,1,4,3,2,3,8,9,4",1:M1 M29 M35 M36 M47 M49 M65 M74 M80 M118 M121 M125 M140 M149 M159 M164 M179 M199 M207 M225 M229 | 2:M7 M9 M12 M17 M31 M34 M38 M43 M48 M58 M64 M84 M99 M116 M126 M146 M151 M173 M180 M185 M189 M202 M219 M232 | 3:M8 M16 M24 M44 M51 M59 M63 M81 M91 M97 M106 M124 M136 M150 M152 M165 M172 M178 M183 M188 M208 M217 M231 M233 | 4:M4 M10 M15 M25 M32 M52 M72 M73 M87 M94 M102 M120 M130 M131 M141 M148 M154 M182 M186 M192 M198 M203 M218 M230 M236 | 5:M21 M26 M33 M41 M53 M60 M70 M75 M83 M89 M100 M104 M113 M122 M127 M135 M158 M163 M174 M181 M191 M196 M210 M221 | 6:M5 M20 M45 M61 M68 M79 M92 M96 M105 M108 M115 M123 M132 M138 M156 M161 M168 M184 M187 M193 M195 M213 M224 M227 | 7:M3 M14 M27 M28 M39 M46 M57 M66 M78 M93 M98 M110 M119 M128 M142 M147 M155 M167 M170 M175 M200 M206 M214 M222 | 8:M6 M11 M13 M22 M30 M37 M50 M56 M69 M82 M90 M101 M107 M112 M129 M137 M144 M153 M171 M176 M204 M212 M223 M228 M234 | 9:M2 M19 M40 M55 M62 M71 M76 M86 M88 M103 M111 M117 M134 M143 M157 M162 M197 M201 M205 M211 M215 M220 M226 M235 | 10:M18 M23 M42 M54 M67 M77 M85 M95 M109 M114 M133 M139 M145 M160 M166 M169 M177 M190 M194 M209 M216,"journal objective family: bg_d2 | compact objective encoding preset: optimized | participant collision AMO: pairwise | F-selected distance-labelled E* domain propagation and cycle detection | precedence configuration: F=distance_closure, P=sparse_suffix, G=distance_closure | Reduced Domain variables after unary filtering + matching GAC + slot saturation | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot; AMO=pairwise, commander_cutoff=6, commander_group_size=4 | (46),(47) clustered table capacity with compact forward channeling | (28) SparseSuffix precedence over distance_closure distance-labelled relations | exact break-group ends | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | certified zero-break BG-d2: per-participant G_p <= 2",15191.973,15191.957,0c0b5b32-ea8b-47e5-aba0-49294b9d1541,0,0.71805,0.0,0.080078125,0.0,0.01806640625,logs/000002_f4cf94189fff_attempt-1.log,result
