instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafe.prec15,no,multiple,direct,lexicographic,-,-,-,-,13.0 2
forumt-14crafe.prec15,yes,multiple,direct,lexicographic,-,-,-,-,9.1 2
