instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafe.prec25,no,incremental,direct,lexicographic,-,-,-,-,10.1 2
forumt-14crafe.prec25,yes,incremental,direct,lexicographic,-,-,-,-,7.3 2
