instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.fixed020-Forb,no,incremental,direct,lexicographic,-,-,-,-,12.8 10
ticf-13crafc.fixed020-Forb,yes,incremental,direct,lexicographic,-,-,-,-,12.9 10
