instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafb.prec25,no,maxsat,direct,lexicographic,-,-,-,-,0.3 0
tic-13crafb.prec25,yes,maxsat,direct,lexicographic,-,-,-,-,0.4 0
