instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-14crafa.original,no,maxsat,direct,lexicographic,-,-,-,-,17.7 0
ticf-14crafa.original,yes,maxsat,direct,lexicographic,-,-,-,-,19.0 0
