instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.original,no,incremental,direct,lexicographic,-,-,-,-,14.0 0
forum-13crafc.original,yes,incremental,direct,lexicographic,-,-,-,-,14.2 0
