instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafb.forb0003,no,maxsat,direct,lexicographic,-,-,-,-,0.2 0
tic-13crafb.forb0003,yes,maxsat,direct,lexicographic,-,-,-,-,0.1 0
