instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafc.prec15,no,multiple,direct,lexicographic,-,-,-,-,114.3 1
tic-13crafc.prec15,yes,multiple,direct,lexicographic,-,-,-,-,127.3 1
