instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafa.prec15,no,incremental,direct,lexicographic,-,-,-,-,4.3 0
ticf-13crafa.prec15,yes,incremental,direct,lexicographic,-,-,-,-,4.1 0
