instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafb.forb0003,no,incremental,direct,lexicographic,-,-,-,-,TO -
ticf-13crafb.forb0003,yes,incremental,direct,lexicographic,-,-,-,-,TO -
