instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafc.prec15,no,multiple,direct,lexicographic,-,-,-,-,12.4 2
forumt-14crafc.prec15,yes,multiple,direct,lexicographic,-,-,-,-,9.9 2
