instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-14crafa.forb0003,no,multiple,direct,lexicographic,-,-,-,-,21.5 0
ticf-14crafa.forb0003,yes,multiple,direct,lexicographic,-,-,-,-,21.6 0
