instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,tertiary_objective_value,tertiary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
tic-13crafb.fixed020-Forb,SAT,OPTIMAL,1.780784,22765,57743,0,0,57743,,peak_process_tree_rss_mb,multiple,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,1,1,1,1,44,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46",1,1,1,1,0,0,0,0,8,8,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24,32,38,40,40,42,42,42,36,32","8,10,3,4,7,2,7,6,2,8,8,10,5,7,7,6,9,3,1,5,9,8,7,6,5,4,9,8,10,7,1,9,6,10,8,7,4,3,5,10,7,1,2,5,8,9,6,10,4,2,1,8,3,9,5,6,8,6,7,3,2,4,10,3,4,6,5,7,9,8,6,2,10,8,6,5,9,1,7,3,4,6,9,4,8,1,9,4,5,2,6,8,5,7,8,9,3,5,4,2,1,10,6,7,3,8,9,4,10,1,10,5,8,3,7,5,4,10,2,4,9,5,3,7,10,8,6,6,10,3,9,1,2,7,9,8,4,10,7,2,3,6,2,8,5,6,7,4,9,3,4,7,5,2,3,9,1,3,2,1,6,4,5,5,4,9,7,3,10,2,8,1,6,3,8,7,6,4,5,3,2,6,4,5",1:M19 M31 M42 M51 M78 M86 M101 M110 M132 M157 M160 M172 | 2:M6 M9 M43 M50 M61 M72 M90 M100 M119 M133 M140 M143 M154 M159 M170 M181 | 3:M3 M18 M38 M53 M60 M64 M80 M97 M105 M114 M123 M130 M141 M150 M155 M158 M168 M174 M180 | 4:M4 M26 M37 M49 M62 M65 M81 M84 M88 M99 M108 M117 M120 M137 M148 M151 M162 M165 M178 M183 | 5:M13 M20 M25 M39 M44 M55 M67 M76 M89 M93 M98 M112 M116 M122 M145 M153 M163 M164 M179 M184 | 6:M8 M16 M24 M33 M47 M56 M58 M66 M71 M75 M82 M91 M103 M127 M128 M142 M146 M161 M173 M177 M182 | 7:M5 M7 M14 M15 M23 M30 M36 M41 M59 M68 M79 M94 M104 M115 M124 M134 M139 M147 M152 M167 M176 | 8:M1 M10 M11 M22 M28 M35 M45 M52 M57 M70 M74 M85 M92 M95 M106 M113 M126 M136 M144 M171 M175 | 9:M17 M21 M27 M32 M46 M54 M69 M77 M83 M87 M96 M107 M121 M131 M135 M149 M156 M166 | 10:M2 M12 M29 M34 M40 M48 M63 M73 M102 M109 M111 M118 M125 M129 M138 M169,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,57743,,1,57743
tic-13crafb.fixed020-Forb,SAT,OPTIMAL,1.796471,22765,57743,0,0,57743,,peak_process_tree_rss_mb,multiple,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,1,1,1,1,44,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46",1,1,1,1,0,0,0,0,8,8,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24,32,38,40,40,42,42,42,36,32","8,10,3,4,7,2,7,6,2,8,8,10,5,7,7,6,9,3,1,5,9,8,7,6,5,4,9,8,10,7,1,9,6,10,8,7,4,3,5,10,7,1,2,5,8,9,6,10,4,2,1,8,3,9,5,6,8,6,7,3,2,4,10,3,4,6,5,7,9,8,6,2,10,8,6,5,9,1,7,3,4,6,9,4,8,1,9,4,5,2,6,8,5,7,8,9,3,5,4,2,1,10,6,7,3,8,9,4,10,1,10,5,8,3,7,5,4,10,2,4,9,5,3,7,10,8,6,6,10,3,9,1,2,7,9,8,4,10,7,2,3,6,2,8,5,6,7,4,9,3,4,7,5,2,3,9,1,3,2,1,6,4,5,5,4,9,7,3,10,2,8,1,6,3,8,7,6,4,5,3,2,6,4,5",1:M19 M31 M42 M51 M78 M86 M101 M110 M132 M157 M160 M172 | 2:M6 M9 M43 M50 M61 M72 M90 M100 M119 M133 M140 M143 M154 M159 M170 M181 | 3:M3 M18 M38 M53 M60 M64 M80 M97 M105 M114 M123 M130 M141 M150 M155 M158 M168 M174 M180 | 4:M4 M26 M37 M49 M62 M65 M81 M84 M88 M99 M108 M117 M120 M137 M148 M151 M162 M165 M178 M183 | 5:M13 M20 M25 M39 M44 M55 M67 M76 M89 M93 M98 M112 M116 M122 M145 M153 M163 M164 M179 M184 | 6:M8 M16 M24 M33 M47 M56 M58 M66 M71 M75 M82 M91 M103 M127 M128 M142 M146 M161 M173 M177 M182 | 7:M5 M7 M14 M15 M23 M30 M36 M41 M59 M68 M79 M94 M104 M115 M124 M134 M139 M147 M152 M167 M176 | 8:M1 M10 M11 M22 M28 M35 M45 M52 M57 M70 M74 M85 M92 M95 M106 M113 M126 M136 M144 M171 M175 | 9:M17 M21 M27 M32 M46 M54 M69 M77 M83 M87 M96 M107 M121 M131 M135 M149 M156 M166 | 10:M2 M12 M29 M34 M40 M48 M63 M73 M102 M109 M111 M118 M125 M129 M138 M169,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,57743,,1,57743
