instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafa.prec15,no,maxsat,direct,lexicographic,-,-,-,-,5.2 0
ticf-13crafa.prec15,yes,maxsat,direct,lexicographic,-,-,-,-,2.9 0
