instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,tertiary_objective_value,tertiary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
tic-12crafc.prec25,SAT,OPTIMAL,0.546537,14337,34201,252,0,34453,,peak_process_tree_rss_mb,maxsat,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,0,0,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,53,21,53,85,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","30,32,32,32,32,32,32,28","2,3,5,1,8,2,2,4,8,8,6,6,1,2,4,7,3,8,7,2,8,5,7,8,7,5,3,8,4,6,2,1,5,3,4,6,2,7,2,5,4,7,1,6,3,5,7,8,4,3,1,3,2,5,6,7,4,1,4,4,7,1,3,5,6,4,3,6,1,2,6,5,1,2,3,8,7,5,6,5,7,1,2,3,8,4,1,6,4,5,2,5,3,6,4,2,8,7,1,4,1,6,8,7,3,6,3,5,8,4,7,3,5,2,1,7,6,7,3,1,8,6,4,2,5",1:M4 M13 M32 M43 M51 M58 M62 M69 M73 M82 M87 M99 M101 M115 M120 | 2:M1 M6 M7 M14 M20 M31 M37 M39 M53 M70 M74 M83 M91 M96 M114 M124 | 3:M2 M17 M27 M34 M45 M50 M52 M63 M67 M75 M84 M93 M105 M107 M112 M119 | 4:M8 M15 M29 M35 M41 M49 M57 M59 M60 M66 M86 M89 M95 M100 M110 M123 | 5:M3 M22 M26 M33 M40 M46 M54 M64 M72 M78 M80 M90 M92 M108 M113 M125 | 6:M11 M12 M30 M36 M44 M55 M65 M68 M71 M79 M88 M94 M102 M106 M117 M122 | 7:M16 M19 M23 M25 M38 M42 M47 M56 M61 M77 M81 M98 M104 M111 M116 M118 | 8:M5 M9 M10 M18 M21 M24 M28 M48 M76 M85 M97 M103 M109 M121,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,34201,252,0,34453
tic-12crafc.prec25,SAT,OPTIMAL,0.113981,14337,33743,252,0,33995,,peak_process_tree_rss_mb,maxsat,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,0,0,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,53,21,53,85,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","30,30,32,32,32,32,32,30","1,4,3,2,8,3,1,6,8,8,7,7,2,1,6,3,4,8,7,2,5,6,8,7,6,5,3,8,4,7,2,1,3,4,5,6,2,7,6,5,4,2,1,7,3,4,5,8,3,6,2,4,1,7,5,3,6,2,1,4,2,1,5,7,6,6,4,5,2,1,8,3,1,4,2,7,5,6,5,6,7,1,2,3,8,4,4,8,5,7,3,7,4,3,6,2,8,5,1,5,4,7,3,8,1,5,3,7,6,4,8,5,3,2,1,8,6,7,1,2,8,6,4,3,5",1:M1 M7 M14 M32 M43 M53 M59 M62 M70 M73 M82 M99 M105 M115 M119 | 2:M4 M13 M20 M31 M37 M42 M51 M58 M61 M69 M75 M83 M96 M114 M120 | 3:M3 M6 M16 M27 M33 M45 M49 M56 M72 M84 M91 M94 M103 M107 M113 M124 | 4:M2 M17 M29 M34 M41 M46 M52 M60 M67 M74 M86 M87 M93 M101 M110 M123 | 5:M21 M26 M35 M40 M47 M55 M63 M68 M77 M79 M89 M98 M100 M106 M112 M125 | 6:M8 M15 M22 M25 M36 M39 M50 M57 M65 M66 M78 M80 M95 M109 M117 M122 | 7:M11 M12 M19 M24 M30 M38 M44 M54 M64 M76 M81 M90 M92 M102 M108 M118 | 8:M5 M9 M10 M18 M23 M28 M48 M71 M85 M88 M97 M104 M111 M116 M121,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,33743,252,0,33995
