instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.fixed040-Forb,no,incremental,direct,lexicographic,-,-,-,-,9.5 12
forum-13crafc.fixed040-Forb,yes,incremental,direct,lexicographic,-,-,-,-,5.9 12
