instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafc.forb0003,no,multiple,direct,lexicographic,-,-,-,-,0.7 0
forumt-14crafc.forb0003,yes,multiple,direct,lexicographic,-,-,-,-,0.7 0
