instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafa.forb0003,no,maxsat,direct,lexicographic,-,-,-,-,2.5 0
ticf-13crafa.forb0003,yes,maxsat,direct,lexicographic,-,-,-,-,2.6 0
