instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-14crafa.prec25,no,multiple,direct,lexicographic,-,-,-,-,2.3 0
tic-14crafa.prec25,yes,multiple,direct,lexicographic,-,-,-,-,1.1 0
