instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafc.original,no,multiple,direct,lexicographic,-,-,-,-,6.2 2
forumt-14crafc.original,yes,multiple,direct,lexicographic,-,-,-,-,6.2 2
