instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,tertiary_objective_value,tertiary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
tic-12crafc.prec15,SAT,OPTIMAL,0.188356,14539,35840,0,0,35840,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,24,2,24,27,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28,32,32,32,32,32,32,30","4,1,3,8,5,3,5,4,8,1,7,6,4,7,3,5,2,1,7,8,5,1,2,1,6,3,2,1,4,7,5,8,1,2,3,6,5,7,1,8,6,5,2,3,4,8,7,5,6,3,2,6,5,7,4,3,8,8,1,2,8,3,4,7,6,2,4,5,8,7,7,6,2,3,1,5,4,6,7,2,6,4,5,3,8,1,4,2,7,6,5,5,3,6,8,1,7,4,2,8,6,4,7,2,3,1,4,3,6,5,2,3,7,2,4,8,6,1,8,2,3,6,4,5,7",1:M2 M10 M18 M22 M24 M28 M33 M39 M59 M75 M86 M96 M106 M118 | 2:M17 M23 M27 M34 M43 M51 M60 M66 M73 M80 M88 M99 M104 M111 M114 M120 | 3:M3 M6 M15 M26 M35 M44 M50 M56 M62 M74 M84 M93 M105 M108 M112 M121 | 4:M1 M8 M13 M29 M45 M55 M63 M67 M77 M82 M87 M98 M102 M107 M115 M123 | 5:M5 M7 M16 M21 M31 M37 M42 M48 M53 M68 M76 M83 M91 M92 M110 M124 | 6:M12 M25 M36 M41 M49 M52 M65 M72 M78 M81 M90 M94 M101 M109 M117 M122 | 7:M11 M14 M19 M30 M38 M47 M54 M64 M70 M71 M79 M89 M97 M103 M113 M125 | 8:M4 M9 M20 M32 M40 M46 M57 M58 M61 M69 M85 M95 M100 M116 M119,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,35840,,0,35840
tic-12crafc.prec15,SAT,OPTIMAL,0.12947,14539,35540,0,0,35540,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,0,0,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,24,2,24,27,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28,32,32,32,32,32,32,30","2,5,8,3,4,6,7,8,6,5,2,1,4,7,5,3,6,2,1,6,2,5,7,8,5,6,4,3,7,2,1,8,6,4,2,3,5,7,3,8,7,1,2,4,5,1,6,2,4,5,4,7,2,8,3,5,6,8,7,7,6,8,2,1,5,7,3,4,1,8,8,1,4,3,7,5,5,3,5,3,6,1,4,7,8,2,1,3,2,6,4,4,3,5,7,1,6,2,8,7,2,3,8,4,6,3,4,6,1,5,2,8,7,4,1,3,6,2,8,3,5,7,6,4,1",1:M12 M19 M31 M42 M46 M64 M69 M72 M82 M87 M96 M109 M115 M125 | 2:M1 M11 M18 M21 M30 M35 M43 M48 M53 M63 M86 M89 M98 M101 M111 M118 | 3:M4 M16 M28 M36 M39 M55 M67 M74 M78 M80 M88 M93 M102 M106 M116 M120 | 4:M5 M13 M27 M34 M44 M49 M51 M68 M73 M83 M91 M92 M104 M107 M114 M124 | 5:M2 M10 M15 M22 M25 M37 M45 M50 M56 M65 M76 M77 M79 M94 M110 M121 | 6:M6 M9 M17 M20 M26 M33 M47 M57 M61 M81 M90 M97 M105 M108 M117 M123 | 7:M7 M14 M23 M29 M38 M41 M52 M59 M60 M66 M75 M84 M95 M100 M113 M122 | 8:M3 M8 M24 M32 M40 M54 M58 M62 M70 M71 M85 M99 M103 M112 M119,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,35540,,0,35540
