instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.prec15,no,incremental,direct,lexicographic,-,-,-,-,18.4 0
forum-13crafc.prec15,yes,incremental,direct,lexicographic,-,-,-,-,17.7 0
