instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafb.forb0003,no,multiple,direct,lexicographic,-,-,-,-,TO -
forum-13crafb.forb0003,yes,multiple,direct,lexicographic,-,-,-,-,TO -
