instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,tertiary_objective_value,tertiary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
ticf-13crafa.fixed020-Forb,SAT,OPTIMAL,765.862177,84484,195534,0,0,195534,,peak_process_tree_rss_mb,multiple,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,12,12,154,154,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",154,10,10,12,0,0,0,0,19,19,"2,2,6,2,2,2,2,2,2,3,2,2,2,2,2,2,0,5,2,0,0,0,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,0,8,2,12,2,2,2,3,0,2,2,2,0,5,3,0,2,2,0,2,2,2,2,5,0,0,0,2","4,8,10,12,18,28,26,24,26,28,28,24,22,14,10,12,4,0,4,4,2","5,11,4,6,10,8,9,3,1,14,12,9,14,11,16,7,10,8,4,8,6,7,11,5,7,6,10,7,2,9,6,8,4,12,5,7,11,8,13,9,12,10,14,16,15,13,12,10,11,14,9,16,15,12,13,10,19,6,9,10,11,9,15,8,20,10,13,9,4,5,11,2,3,6,12,13,8,8,5,7,12,11,13,9,6,10,2,1,8,20,7,15,9,11,16,14,6,12,13,7,10,5,11,6,10,8,7,5,3,11,12,13,6,7,11,9,13,12,10,3,6,11,9,17,13,7,6,16,10,5,14,8,4,9,19,5,7,15,8,21,12,3,14,4,17,2,6,16,12,7,10,13,6,11",1:M9 M88 | 2:M29 M72 M87 M146 | 3:M8 M73 M109 M120 M142 | 4:M3 M19 M33 M69 M133 M144 | 5:M1 M24 M35 M70 M79 M102 M108 M130 M136 | 6:M4 M21 M26 M31 M58 M74 M85 M97 M104 M113 M121 M127 M147 M153 | 7:M16 M22 M25 M28 M36 M80 M91 M100 M107 M114 M126 M137 M150 | 8:M6 M18 M20 M32 M38 M64 M77 M78 M89 M106 M132 M139 | 9:M7 M12 M30 M40 M51 M59 M62 M68 M84 M93 M116 M123 M134 | 10:M5 M17 M27 M42 M48 M56 M60 M66 M86 M101 M105 M119 M129 M151 | 11:M2 M14 M23 M37 M49 M61 M71 M82 M94 M103 M110 M115 M122 M154 | 12:M11 M34 M41 M47 M54 M75 M81 M98 M111 M118 M141 M149 | 13:M39 M46 M55 M67 M76 M83 M99 M112 M117 M125 M152 | 14:M10 M13 M43 M50 M96 M131 M143 | 15:M45 M53 M63 M92 M138 | 16:M15 M44 M52 M95 M128 M148 | 17:M124 M145 | 18: | 19:M57 M135 | 20:M65 M90 | 21:M140,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,195534,,10,195534
ticf-13crafa.fixed020-Forb,SAT,OPTIMAL,785.504585,84484,195534,0,0,195534,,peak_process_tree_rss_mb,multiple,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max_then_idle_sum,lexicographic,12,12,154,154,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",154,10,10,12,0,0,0,0,19,19,"2,2,6,2,2,2,2,2,2,3,2,2,2,2,2,2,0,5,2,0,0,0,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,0,8,2,12,2,2,2,3,0,2,2,2,0,5,3,0,2,2,0,2,2,2,2,5,0,0,0,2","4,8,10,12,18,28,26,24,26,28,28,24,22,14,10,12,4,0,4,4,2","5,11,4,6,10,8,9,3,1,14,12,9,14,11,16,7,10,8,4,8,6,7,11,5,7,6,10,7,2,9,6,8,4,12,5,7,11,8,13,9,12,10,14,16,15,13,12,10,11,14,9,16,15,12,13,10,19,6,9,10,11,9,15,8,20,10,13,9,4,5,11,2,3,6,12,13,8,8,5,7,12,11,13,9,6,10,2,1,8,20,7,15,9,11,16,14,6,12,13,7,10,5,11,6,10,8,7,5,3,11,12,13,6,7,11,9,13,12,10,3,6,11,9,17,13,7,6,16,10,5,14,8,4,9,19,5,7,15,8,21,12,3,14,4,17,2,6,16,12,7,10,13,6,11",1:M9 M88 | 2:M29 M72 M87 M146 | 3:M8 M73 M109 M120 M142 | 4:M3 M19 M33 M69 M133 M144 | 5:M1 M24 M35 M70 M79 M102 M108 M130 M136 | 6:M4 M21 M26 M31 M58 M74 M85 M97 M104 M113 M121 M127 M147 M153 | 7:M16 M22 M25 M28 M36 M80 M91 M100 M107 M114 M126 M137 M150 | 8:M6 M18 M20 M32 M38 M64 M77 M78 M89 M106 M132 M139 | 9:M7 M12 M30 M40 M51 M59 M62 M68 M84 M93 M116 M123 M134 | 10:M5 M17 M27 M42 M48 M56 M60 M66 M86 M101 M105 M119 M129 M151 | 11:M2 M14 M23 M37 M49 M61 M71 M82 M94 M103 M110 M115 M122 M154 | 12:M11 M34 M41 M47 M54 M75 M81 M98 M111 M118 M141 M149 | 13:M39 M46 M55 M67 M76 M83 M99 M112 M117 M125 M152 | 14:M10 M13 M43 M50 M96 M131 M143 | 15:M45 M53 M63 M92 M138 | 16:M15 M44 M52 M95 M128 M148 | 17:M124 M145 | 18: | 19:M57 M135 | 20:M65 M90 | 21:M140,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,195534,,10,195534
