campaign_id,experiment_block,planned_configuration_id,repetition,run_order,run_key,attempt,run_order_seed,campaign_plan_sha256,instance,instance_content_id,base_lineage_id,instance_family,configuration_label,factor_m,factor_f,factor_p,factor_g,factor_b,factor_o,factor_s,factor_i,status,sat_result,best_value,proven_optimum,objective_mode,objective_vector,proven_objective_vector,primary_objective_value,secondary_objective_value,tertiary_objective_value,lexicographic_scalar_cost,objective_tier_weights,runtime_seconds,runtime_censored,peak_memory_mb,formalism,model_family,capacity_mode,capacity_cardinality,bg_counter_mode,idle_sla_threshold,hybrid_suffix_density,precedence_dense_suffix_meetings,precedence_dense_suffix_clauses,formulation_name,model_family_display_name,model_configuration_display_name,implementation_provenance,optimization_procedure_display_name,n_vars,n_binary_variables,n_integer_variables,n_continuous_variables,n_linear_constraints,n_global_constraints,n_nonzeros,n_hard_clauses,n_soft_clauses,n_total_clauses,n_primary_variables,n_auxiliary_variables,n_total_literals,max_hard_clause_length,configuration_id,configuration_key,domain_mode,domain_filter_graph,precedence_encoding,precedence_graph,optimization_engine,solver_backend,solver_version,encoding_variant,idle_encoding,objective,objective_code,implied_constraints_code,n_hard_literals,n_soft_literals,max_soft_clause_length,n_unit_hard_clauses,n_binary_hard_clauses,n_ternary_hard_clauses,n_long_hard_clauses,soft_clause_weight,soft_weight_sum,n_objective_lits,n_optimizer_calls,best_bound,optimality_gap,branch_and_bound_nodes,cp_branches,cp_fails,n_bound_encodings,optimizer_added_variables_peak,optimizer_added_clauses_peak,optimizer_added_literals_peak,optimizer_added_clauses_cumulative,objective_phase_seconds,objective_phase_calls,formula_scope,full_schedule_candidates,unary_eligible_schedule_candidates,reduced_schedule_candidates,active_schedule_candidates,precedence_direct_edges,precedence_closure_edges,precedence_relation_edges,precedence_max_distance,precedence_pairwise_clauses,precedence_sparse_link_clauses,precedence_unique_suffix_cuts,domain_filter_iterations,domain_filter_seconds,input_parsing_seconds,model_construction_seconds,backend_model_construction_seconds,model_build_seconds,solve_and_validate_seconds,runtime_scope,idle_range_pstar,total_internal_idle_slots,all_participant_idle_range,total_break_groups,break_group_range,participant_break_groups,memory_metric,instance_sha256,instance_variant,instance_path,source_alias_count,source_alias_paths,repository_alias_count,repository_alias_paths,dataset_source_page,dataset_archive_url,dataset_archive_sha256,run_started_utc,timeout_seconds,memory_limit_mb,git_commit,git_dirty,python_version,pysat_version,hostname,platform,cpu_model,physical_cpu_cores,logical_cpu_cores,system_memory_mb,threads,random_seed,runner_command,solver_binary,solver_binary_sha256,solver_command,validation_errors,solver_message,error_type,error_message,solver,maxsat_backend_preference,sat_backend_preference,resolved_uwrmaxsat_bin,precedence_mode,precedence_configuration,objective_value,objective_participant_count,objective_participants,initial_schedule_candidates,unary_removed_schedule_candidates,preprocessing_removed_schedule_candidates,removed_schedule_candidates,participant_internal_idle_slots,busy_participants_per_slot,assignment,schedule_by_slot,enabled_constraints,incumbent_best_value,incumbent_objective_vector,message_type
,,,,,,,,,forumt-14crafe.original,b2b-05726bbe29a8e141,b2b-lineage-forumt-14crafe,original,V2-F-SS-DC-ST-BGD2-IS-CD-IC12P,Full,Filter-E*,SparseSuffix,DistanceClosure-E*,SpanThreshold,BreakGroupsD2,IncrementalSAT,IC12+,OPTIMAL,SAT,5,5,bg_d2,5,5,5,,,,,0.527202,False,60.84,,compact_v2,global_cluster,seqcounter,shared_dp,2,0.7,0,0,,Compact V2,Compact V2/Full,project_implementation,incremental multi-phase SAT with persistent solver state,28398,,,,,,,79899,0,79899,2360,26038,185266,60,cfgv2__m-full__p-sparse_suffix__g-distance_closure__cap-global_cluster__card-seqcounter__bg-shared_dp__o-break_groups_d2__s-incrementalsat__i-imp12plus__backend-cadical,cfgv2__m-full__p-sparse_suffix__g-distance_closure__cap-global_cluster__card-seqcounter__bg-shared_dp__o-break_groups_d2__s-incrementalsat__i-imp12plus__backend-cadical,full,distance_closure,sparse_suffix,distance_closure,IncrementalSAT,CaDiCaL,1.5.3,imp12+,span_threshold,total_break_groups_subject_to_range_at_most_2,BGD2,IC12P,185266,0,0,541,58544,19283,1531,,0,236,6,,,,,,1,1426,9653,27335,9653,0.24197787699995388,5,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2360,2270,2270,2360,0,0,0,0,0,0,0,1,0.092196,0.00331,0.186817,,0.190127,0.337075,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",2,10,2,5,1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1",peak_process_tree_rss_mb,05726bbe29a8e1413f418dfb4961af005189bf45fbf8f747afbfe9dfe596445e,original,data_table03_origin/forumt-14crafe.original.dzn,1,data_table03_origin/forumt-14crafe.original.dzn,1,data_table03_origin/forumt-14crafe.original.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-09-08T07:13:05+00:00,7200.0,,7e7a953461b912332c20b97ce22105268dbe29e2,True,3.10.12,1.8.dev25,instance-20260908-063614,Linux-6.8.0-1066-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/Main.py --data-dir data_table03_origin --family all --model-family compact_v2 --solver sat_all --sat-backend cadical --maxsat-backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 82485b4b973d80c618b28eef348a09dc5bc1ab0654696e2ed3b1764f52ef8202 --objective-mode bg_d2 --domain-mode full --domain-filter-graph distance_closure --precedence-encoding sparse_suffix --precedence-graph distance_closure --encoding-variant imp12+ --capacity-mode global_cluster --capacity-cardinality seqcounter --bg-counter-mode shared_dp --threads 1 --random-seed 0 --timeout 7200 --csv output/compact_v2_bg_d2/session2_tables/data_table03_origin.csv,,,,,,,,incremental,,cadical,,staircase,sparse_suffix+distance_closure,5,59,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",2270,90,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2","46,48,48,48,48,48,48,48,48,42","8,6,9,5,4,2,1,7,4,10,3,9,1,6,7,4,9,10,5,3,8,8,9,6,3,7,2,3,8,1,2,5,7,2,4,1,8,2,7,10,9,8,4,7,1,2,5,8,5,7,10,2,9,3,6,2,6,4,8,5,3,7,9,5,3,8,10,1,7,2,6,4,7,6,5,8,9,8,3,2,1,5,10,6,4,9,7,6,8,4,10,5,3,9,7,3,1,10,9,2,8,4,10,2,6,3,3,5,4,2,1,3,7,5,6,1,9,2,8,10,7,2,10,1,9,4,2,5,3,6,5,1,4,6,1,8,7,5,3,9,10,4,1,8,7,2,4,6,9,1,2,7,8,9,4,3,10,6,5,1,8,10,1,5,3,7,6,10,6,3,9,4,7,10,9,7,1,8,2,4,6,9,7,4,5,6,1,4,2,6,3,5,1,9,1,7,4,10,3,5,2,2,1,4,6,8,7,9,10,3,5,6,9,8,6,2,8,3,10,1,7,9,4,6,5,9,3,5,2,8,10,4,10,5,8,3",1:M7 M13 M30 M36 M45 M68 M81 M97 M111 M116 M124 M132 M135 M143 M150 M160 M163 M177 M187 M193 M195 M203 M220 | 2:M6 M27 M31 M34 M38 M46 M52 M56 M70 M80 M100 M104 M110 M118 M122 M127 M146 M151 M179 M189 M201 M202 M216 M229 | 3:M11 M20 M25 M28 M54 M61 M65 M79 M93 M96 M106 M107 M112 M129 M139 M156 M165 M170 M191 M199 M210 M218 M227 M236 | 4:M5 M9 M16 M35 M43 M58 M72 M85 M90 M102 M109 M126 M133 M142 M147 M155 M172 M180 M184 M188 M197 M204 M223 M232 | 5:M4 M19 M32 M47 M49 M60 M64 M75 M82 M92 M108 M114 M128 M131 M138 M159 M164 M185 M192 M200 M211 M225 M228 M234 | 6:M2 M14 M24 M55 M57 M71 M74 M84 M88 M105 M115 M130 M134 M148 M158 M167 M169 M181 M186 M190 M205 M212 M215 M224 | 7:M8 M15 M26 M33 M39 M44 M50 M62 M69 M73 M87 M95 M113 M121 M137 M145 M152 M166 M173 M176 M183 M196 M207 M221 | 8:M1 M21 M22 M29 M37 M42 M48 M59 M66 M76 M78 M89 M101 M119 M136 M144 M153 M161 M178 M206 M214 M217 M230 M235 | 9:M3 M12 M17 M23 M41 M53 M63 M77 M86 M94 M99 M117 M125 M140 M149 M154 M171 M175 M182 M194 M208 M213 M222 M226 | 10:M10 M18 M40 M51 M67 M83 M91 M98 M103 M120 M123 M141 M157 M162 M168 M174 M198 M209 M219 M231 M233,"Compact-v2 objective family: bg_d2 | F-selected distance-labelled E* domain propagation and cycle detection | precedence configuration: F=distance_closure, P=sparse_suffix, G=distance_closure | capacity_mode=global_cluster | capacity_cardinality=seqcounter | bg_counter_mode=shared_dp | Full Domain MxT schedule variables + explicit unary exclusions | (20),(22)-(27) exactly once over full domains | (22)-(27) session/fixed/forbidden exclusions as hard unit clauses | (19) participant atMost-one per slot | global participant-AMO clustered table capacity with forward channeling; cardinality=seqcounter | (28) SparseSuffix precedence over distance_closure distance-labelled relations | exact schedule <-> usedSlot channeling | (43) exactly |Mp| full usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact break-group ends and unary break-group thresholds | historical hard cap Delta_G <= 2",5,"(5,)",result
,,,,,,,,,forumt-14crafe.original,b2b-05726bbe29a8e141,b2b-lineage-forumt-14crafe,original,V2-F-SS-DC-ST-BGD2-NIS-CD-IC12P,Full,Filter-E*,SparseSuffix,DistanceClosure-E*,SpanThreshold,BreakGroupsD2,NonIncrementalSAT,IC12+,OPTIMAL,SAT,5,5,bg_d2,5,5,5,,,,,1.099172,False,61.219,,compact_v2,global_cluster,seqcounter,shared_dp,2,0.7,0,0,,Compact V2,Compact V2/Full,project_implementation,restart-based multi-phase SAT,28398,,,,,,,79899,0,79899,2360,26038,185266,60,cfgv2__m-full__p-sparse_suffix__g-distance_closure__cap-global_cluster__card-seqcounter__bg-shared_dp__o-break_groups_d2__s-nonincrementalsat__i-imp12plus__backend-cadical,cfgv2__m-full__p-sparse_suffix__g-distance_closure__cap-global_cluster__card-seqcounter__bg-shared_dp__o-break_groups_d2__s-nonincrementalsat__i-imp12plus__backend-cadical,full,distance_closure,sparse_suffix,distance_closure,NonIncrementalSAT,CaDiCaL,1.5.3,imp12+,span_threshold,total_break_groups_subject_to_range_at_most_2,BGD2,IC12P,185266,0,0,541,58544,19283,1531,,0,236,6,,,,,,6,3924,8048,19802,20700,0.8150168839999878,5,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2360,2270,2270,2360,0,0,0,0,0,0,0,1,0.090971,0.00318,0.182118,,0.185298,0.913874,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",2,10,2,5,1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1",peak_process_tree_rss_mb,05726bbe29a8e1413f418dfb4961af005189bf45fbf8f747afbfe9dfe596445e,original,data_table03_origin/forumt-14crafe.original.dzn,1,data_table03_origin/forumt-14crafe.original.dzn,1,data_table03_origin/forumt-14crafe.original.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-09-08T07:13:05+00:00,7200.0,,7e7a953461b912332c20b97ce22105268dbe29e2,True,3.10.12,1.8.dev25,instance-20260908-063614,Linux-6.8.0-1066-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/Main.py --data-dir data_table03_origin --family all --model-family compact_v2 --solver sat_all --sat-backend cadical --maxsat-backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 82485b4b973d80c618b28eef348a09dc5bc1ab0654696e2ed3b1764f52ef8202 --objective-mode bg_d2 --domain-mode full --domain-filter-graph distance_closure --precedence-encoding sparse_suffix --precedence-graph distance_closure --encoding-variant imp12+ --capacity-mode global_cluster --capacity-cardinality seqcounter --bg-counter-mode shared_dp --threads 1 --random-seed 0 --timeout 7200 --csv output/compact_v2_bg_d2/session2_tables/data_table03_origin.csv,,,,,,,,multiple,,cadical,,staircase,sparse_suffix+distance_closure,5,59,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",2270,90,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2","46,46,48,48,48,48,48,48,48,44","1,2,3,4,5,10,6,8,5,3,10,1,4,2,3,10,5,7,6,8,9,10,9,5,4,9,3,1,3,2,5,3,4,1,2,4,2,9,1,4,2,4,1,3,10,6,5,7,3,2,10,4,6,5,1,3,5,9,2,4,6,7,2,8,3,9,10,4,6,1,5,7,8,6,9,7,3,5,4,1,2,8,9,6,10,7,3,8,6,7,3,9,4,2,5,9,10,5,3,1,8,9,7,4,1,10,7,9,8,10,6,5,8,7,6,2,9,10,3,2,6,3,4,9,5,3,6,2,1,10,7,5,8,6,10,4,3,2,7,1,9,8,4,8,6,5,1,7,10,8,2,9,10,8,7,3,6,1,4,5,1,7,6,10,2,9,8,7,8,2,9,3,1,6,10,8,4,2,9,7,4,5,6,8,10,2,5,4,6,3,2,1,1,7,9,4,3,1,8,5,7,5,8,3,7,10,6,4,9,1,6,5,7,8,7,4,2,7,1,5,3,10,6,9,8,6,1,7,5,9,8,4,8,9,10,2",1:M1 M12 M28 M34 M39 M43 M55 M70 M80 M100 M105 M129 M140 M147 M158 M161 M173 M192 M193 M198 M210 M219 M227 | 2:M2 M14 M30 M35 M37 M41 M50 M59 M63 M81 M94 M116 M120 M128 M138 M151 M165 M170 M178 M186 M191 M217 M236 | 3:M3 M10 M15 M27 M29 M32 M44 M49 M56 M65 M77 M87 M91 M99 M119 M122 M126 M137 M156 M172 M190 M197 M204 M221 | 4:M4 M13 M25 M33 M36 M40 M42 M52 M60 M68 M79 M93 M104 M123 M136 M143 M159 M177 M181 M188 M196 M208 M216 M232 | 5:M5 M9 M17 M24 M31 M47 M54 M57 M71 M78 M95 M98 M112 M125 M132 M146 M160 M182 M187 M200 M202 M212 M220 M229 | 6:M7 M19 M46 M53 M61 M69 M74 M84 M89 M111 M115 M121 M127 M134 M145 M157 M163 M174 M183 M189 M207 M211 M223 M226 | 7:M18 M48 M62 M72 M76 M86 M90 M103 M107 M114 M131 M139 M148 M155 M162 M168 M180 M194 M201 M205 M213 M215 M218 M228 | 8:M8 M20 M64 M73 M82 M88 M101 M109 M113 M133 M142 M144 M150 M154 M167 M169 M176 M184 M199 M203 M214 M225 M231 M233 | 9:M21 M23 M26 M38 M58 M66 M75 M83 M92 M96 M102 M108 M117 M124 M141 M152 M166 M171 M179 M195 M209 M224 M230 M234 | 10:M6 M11 M16 M22 M45 M51 M67 M85 M97 M106 M110 M118 M130 M135 M149 M153 M164 M175 M185 M206 M222 M235,"Compact-v2 objective family: bg_d2 | F-selected distance-labelled E* domain propagation and cycle detection | precedence configuration: F=distance_closure, P=sparse_suffix, G=distance_closure | capacity_mode=global_cluster | capacity_cardinality=seqcounter | bg_counter_mode=shared_dp | Full Domain MxT schedule variables + explicit unary exclusions | (20),(22)-(27) exactly once over full domains | (22)-(27) session/fixed/forbidden exclusions as hard unit clauses | (19) participant atMost-one per slot | global participant-AMO clustered table capacity with forward channeling; cardinality=seqcounter | (28) SparseSuffix precedence over distance_closure distance-labelled relations | exact schedule <-> usedSlot channeling | (43) exactly |Mp| full usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact break-group ends and unary break-group thresholds | historical hard cap Delta_G <= 2",5,"(5,)",result
,,,,,,,,,forumt-14crafe.original,b2b-05726bbe29a8e141,b2b-lineage-forumt-14crafe,original,V2-F-SS-DC-ST-BGD2-UW-IC12P,Full,Filter-E*,SparseSuffix,DistanceClosure-E*,SpanThreshold,BreakGroupsD2,UWrMaxSAT,IC12+,OPTIMAL,SAT,5,5,bg_d2,5,5,5,,,5,1,1.488628,False,77.145,,compact_v2,global_cluster,seqcounter,shared_dp,2,0.7,0,0,,Compact V2,Compact V2/Full,project_implementation,one-shot weighted MaxSAT,28398,,,,,,,79899,236,80135,2360,26038,185502,60,cfgv2__m-full__p-sparse_suffix__g-distance_closure__cap-global_cluster__card-seqcounter__bg-shared_dp__o-break_groups_d2__s-uwrmaxsat__i-imp12plus__backend-uwrmaxsat,cfgv2__m-full__p-sparse_suffix__g-distance_closure__cap-global_cluster__card-seqcounter__bg-shared_dp__o-break_groups_d2__s-uwrmaxsat__i-imp12plus__backend-uwrmaxsat,full,distance_closure,sparse_suffix,distance_closure,UWrMaxSAT,UWrMaxSAT,binary-sha256:82485b4b973d80c618b28eef348a09dc5bc1ab0654696e2ed3b1764f52ef8202,imp12+,span_threshold,total_break_groups_subject_to_range_at_most_2,BGD2,IC12P,185266,236,1,541,58544,19283,1531,1,236,236,1,,,,,,0,0,0,0,0,,,"formalism-specific model size: SAT/MaxSAT reports base CNF and soft clauses, MIP reports variables/linear constraints/nonzeros, and CP reports integer variables plus linear/global constraints; SAT bound/totalizer overhead remains separate in optimizer_added_*",2360,2270,2270,2360,0,0,0,0,0,0,0,1,0.09342,0.003213,0.189766,,0.192979,1.295649,"wall-clock from immediately before reading/parsing the .dzn instance through model construction, optimization, solution decoding, and independent validation; excludes worker-process startup and result-file export",2,9,2,5,1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1",peak_process_tree_rss_mb,05726bbe29a8e1413f418dfb4961af005189bf45fbf8f747afbfe9dfe596445e,original,data_table03_origin/forumt-14crafe.original.dzn,1,data_table03_origin/forumt-14crafe.original.dzn,1,data_table03_origin/forumt-14crafe.original.dzn,https://imae.udg.edu/Recerca/LAI/,https://ima.udg.edu/Recerca/lai/b2b/b2b.zip,,2026-09-08T07:13:05+00:00,7200.0,,7e7a953461b912332c20b97ce22105268dbe29e2,True,3.10.12,1.8.dev25,instance-20260908-063614,Linux-6.8.0-1066-gcp-x86_64-with-glibc2.35,x86_64,4,8,15988.055,1,0,/home/g24021555/Business-Meeting-Scheduling-Problem/.venv/bin/python /home/g24021555/Business-Meeting-Scheduling-Problem/src/Main.py --data-dir data_table03_origin --family all --model-family compact_v2 --solver sat_all --sat-backend cadical --maxsat-backend uwrmaxsat --uwrmaxsat-bin /home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat --uwrmaxsat-sha256 82485b4b973d80c618b28eef348a09dc5bc1ab0654696e2ed3b1764f52ef8202 --objective-mode bg_d2 --domain-mode full --domain-filter-graph distance_closure --precedence-encoding sparse_suffix --precedence-graph distance_closure --encoding-variant imp12+ --capacity-mode global_cluster --capacity-cardinality seqcounter --bg-counter-mode shared_dp --threads 1 --random-seed 0 --timeout 7200 --csv output/compact_v2_bg_d2/session2_tables/data_table03_origin.csv,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,82485b4b973d80c618b28eef348a09dc5bc1ab0654696e2ed3b1764f52ef8202,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat -m /tmp/b2b_uwrmaxsat__reg_v4f/forumt-14crafe.original.wcnf,,process exit code=30,,,maxsat,uwrmaxsat,,/home/g24021555/uwrmaxsat/build/release/bin/uwrmaxsat,staircase,sparse_suffix+distance_closure,5,59,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",2270,90,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2","46,48,48,48,48,48,48,48,46,44","7,10,6,3,9,5,1,2,1,4,3,9,10,6,7,3,8,9,2,4,1,6,7,2,3,4,8,3,1,10,4,3,5,8,10,4,3,8,10,10,7,10,6,2,4,5,3,7,9,8,3,1,2,5,6,9,8,5,7,3,1,6,2,9,6,4,10,1,7,8,5,3,9,7,2,5,10,2,6,5,1,7,4,3,8,9,10,1,2,7,3,6,4,5,8,8,9,10,1,2,5,4,2,8,7,1,8,7,9,10,6,4,5,7,2,10,9,1,6,4,8,6,6,1,2,4,3,8,7,5,1,2,3,6,7,2,5,3,8,4,9,10,8,5,9,1,6,2,10,5,8,7,3,2,1,10,9,5,6,4,3,2,9,7,4,10,6,10,7,8,9,4,6,4,3,6,7,1,9,8,8,10,1,5,3,4,1,3,5,6,4,2,1,6,4,9,7,8,2,10,2,4,2,5,1,6,8,7,9,10,7,6,5,9,5,3,7,1,10,5,2,9,8,6,4,1,9,5,8,4,3,7,9,3,5,2",1:M7 M9 M21 M29 M52 M61 M68 M81 M88 M99 M106 M118 M124 M131 M146 M155 M178 M183 M187 M193 M205 M218 M226 | 2:M8 M19 M24 M44 M53 M63 M75 M78 M89 M100 M103 M115 M125 M132 M136 M148 M154 M162 M192 M199 M201 M203 M221 M236 | 3:M4 M11 M16 M25 M28 M32 M37 M47 M51 M60 M72 M84 M91 M127 M133 M138 M153 M161 M175 M185 M188 M216 M231 M234 | 4:M10 M20 M26 M31 M36 M45 M66 M83 M93 M102 M112 M120 M126 M140 M160 M165 M172 M174 M186 M191 M195 M202 M225 M230 | 5:M6 M33 M46 M54 M58 M71 M76 M80 M94 M101 M113 M130 M137 M144 M150 M158 M184 M189 M204 M213 M215 M220 M228 M235 | 6:M3 M14 M22 M43 M55 M62 M65 M79 M92 M111 M119 M122 M123 M134 M147 M159 M167 M173 M176 M190 M194 M206 M212 M224 | 7:M1 M15 M23 M41 M48 M59 M69 M74 M82 M90 M105 M108 M114 M129 M135 M152 M164 M169 M177 M197 M208 M211 M217 M232 | 8:M17 M27 M34 M38 M50 M57 M70 M85 M95 M96 M104 M107 M121 M128 M139 M143 M151 M170 M180 M181 M198 M207 M223 M229 | 9:M5 M12 M18 M49 M56 M64 M73 M86 M97 M109 M117 M141 M145 M157 M163 M171 M179 M196 M209 M214 M222 M227 M233 | 10:M2 M13 M30 M35 M39 M40 M42 M67 M77 M87 M98 M110 M116 M142 M149 M156 M166 M168 M182 M200 M210 M219,"Compact-v2 objective family: bg_d2 | F-selected distance-labelled E* domain propagation and cycle detection | precedence configuration: F=distance_closure, P=sparse_suffix, G=distance_closure | capacity_mode=global_cluster | capacity_cardinality=seqcounter | bg_counter_mode=shared_dp | Full Domain MxT schedule variables + explicit unary exclusions | (20),(22)-(27) exactly once over full domains | (22)-(27) session/fixed/forbidden exclusions as hard unit clauses | (19) participant atMost-one per slot | global participant-AMO clustered table capacity with forward channeling; cardinality=seqcounter | (28) SparseSuffix precedence over distance_closure distance-labelled relations | exact schedule <-> usedSlot channeling | (43) exactly |Mp| full usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact break-group ends and unary break-group thresholds | historical hard cap Delta_G <= 2",5,"(5,)",result
