instance,precedence_encoding,precedence_graph,precedence_configuration,domain_filter_graph,solver,objective,objective_mode,domain_mode,model_family,capacity_mode,capacity_cardinality,bg_counter_mode,idle_sla_threshold,hybrid_suffix_density,basic,imp1,imp2,imp12,imp12+,n/a
forum-14.fixed040-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,UNSAT,-
forum-14.fixed040-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,UNSAT,-
forum-14.fixed040-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,UNSAT,-
forumt-14.fixed020-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,0.5 7,-
forumt-14.fixed020-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,0.5 7,-
forumt-14.fixed020-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,1.0 7,-
forumt-14.fixed040-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,UNSAT,-
forumt-14.fixed040-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,UNSAT,-
forumt-14.fixed040-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,UNSAT,-
forumt-14crafc.fixed020-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,0.6 7,-
forumt-14crafc.fixed020-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,0.6 7,-
forumt-14crafc.fixed020-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,1.3 7,-
forumt-14crafc.fixed040-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,UNSAT,-
forumt-14crafc.fixed040-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,UNSAT,-
forumt-14crafc.fixed040-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,UNSAT,-
forumt-14crafd.fixed020-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,0.7 9,-
forumt-14crafd.fixed020-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,0.4 9,-
forumt-14crafd.fixed020-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,multiple,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,0.9 9,-
forumt-14crafd.fixed040-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,incremental,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,UNSAT,-
forumt-14crafd.fixed040-Forb,sparse_suffix,distance_closure,sparse_suffix+distance_closure,distance_closure,maxsat,total_break_groups_subject_to_range_at_most_2,bg_d2,full,compact_v2,global_cluster,seqcounter,shared_dp,,,-,-,-,-,UNSAT,-
