instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.original,no,maxsat,direct,lexicographic,-,-,-,-,8.5 0
forum-13crafc.original,yes,maxsat,direct,lexicographic,-,-,-,-,8.5 0
