instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.forb0003,no,maxsat,direct,lexicographic,-,-,-,-,13.8 0
ticf-13crafc.forb0003,yes,maxsat,direct,lexicographic,-,-,-,-,14.0 0
