instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-14crafa.forb0003,no,maxsat,direct,lexicographic,-,-,-,-,21.3 0
ticf-14crafa.forb0003,yes,maxsat,direct,lexicographic,-,-,-,-,22.1 0
