instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafe.fixed020-Forb,no,maxsat,direct,lexicographic,-,-,-,-,0.1 4
forumt-14crafe.fixed020-Forb,yes,maxsat,direct,lexicographic,-,-,-,-,0.2 4
