instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-14crafa.fixed040-Forb,no,maxsat,direct,lexicographic,-,-,-,-,29.4 16
ticf-14crafa.fixed040-Forb,yes,maxsat,direct,lexicographic,-,-,-,-,29.9 16
