instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafd.prec15,no,multiple,direct,lex-idlesum,-,-,-,-,9.8 2
forumt-14crafd.prec15,yes,multiple,direct,lex-idlesum,-,-,-,-,13.0 2
