instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafb.prec15,no,multiple,direct,lex-idlesum,-,-,-,-,0.6 0
tic-13crafb.prec15,yes,multiple,direct,lex-idlesum,-,-,-,-,0.7 0
