instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafc.prec15,no,multiple,direct,lex-idlesum,-,-,-,-,12.7 2
forumt-14crafc.prec15,yes,multiple,direct,lex-idlesum,-,-,-,-,10.2 2
