instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafb.original,no,incremental,direct,lex-idlesum,-,-,-,-,TO -
ticf-13crafb.original,yes,incremental,direct,lex-idlesum,-,-,-,-,TO -
