instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,tertiary_objective_value,tertiary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
tic-12crafc.original,SAT,OPTIMAL,0.112841,14593,36384,0,0,36384,,peak_process_tree_rss_mb,incremental,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_sum,lex-idlesum,,,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28,32,32,32,32,32,32,30","6,7,8,2,5,6,2,4,8,4,7,3,8,2,5,1,7,6,5,6,8,4,8,7,7,1,2,4,6,3,8,5,7,8,4,6,3,2,6,4,1,3,8,5,7,2,1,4,5,6,5,3,6,2,1,7,4,1,3,2,1,7,3,6,5,4,3,2,1,8,8,3,2,5,7,1,4,2,7,8,3,6,5,4,1,2,3,2,1,5,4,4,1,3,5,7,2,6,8,5,6,3,7,2,1,5,3,7,6,4,8,6,7,3,5,8,4,6,7,4,2,5,1,8,3",1:M16 M26 M41 M47 M55 M58 M61 M69 M76 M85 M89 M93 M105 M123 | 2:M4 M7 M14 M27 M38 M46 M54 M60 M68 M73 M78 M86 M88 M97 M104 M121 | 3:M12 M30 M37 M42 M52 M59 M63 M67 M72 M81 M87 M94 M102 M107 M114 M125 | 4:M8 M10 M22 M28 M35 M40 M48 M57 M66 M77 M84 M91 M92 M110 M117 M120 | 5:M5 M15 M19 M32 M44 M49 M51 M65 M74 M83 M90 M95 M100 M106 M115 M122 | 6:M1 M6 M18 M20 M29 M36 M39 M50 M53 M64 M82 M98 M101 M109 M112 M118 | 7:M2 M11 M17 M24 M25 M33 M45 M56 M62 M75 M79 M96 M103 M108 M113 M119 | 8:M3 M9 M13 M21 M23 M31 M34 M43 M70 M71 M80 M99 M111 M116 M124,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,36384,,0,36384
tic-12crafc.original,SAT,OPTIMAL,0.110895,14593,36384,0,0,36384,,peak_process_tree_rss_mb,incremental,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_sum,lex-idlesum,,,0,0,39,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,41,42",0,0,0,0,0,0,0,0,6,6,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28,32,32,32,32,32,32,30","6,7,8,2,5,6,2,4,8,4,7,3,8,2,5,1,7,6,5,6,8,4,8,7,7,1,2,4,6,3,8,5,7,8,4,6,3,2,6,4,1,3,8,5,7,2,1,4,5,6,5,3,6,2,1,7,4,1,3,2,1,7,3,6,5,4,3,2,1,8,8,3,2,5,7,1,4,2,7,8,3,6,5,4,1,2,3,2,1,5,4,4,1,3,5,7,2,6,8,5,6,3,7,2,1,5,3,7,6,4,8,6,7,3,5,8,4,6,7,4,2,5,1,8,3",1:M16 M26 M41 M47 M55 M58 M61 M69 M76 M85 M89 M93 M105 M123 | 2:M4 M7 M14 M27 M38 M46 M54 M60 M68 M73 M78 M86 M88 M97 M104 M121 | 3:M12 M30 M37 M42 M52 M59 M63 M67 M72 M81 M87 M94 M102 M107 M114 M125 | 4:M8 M10 M22 M28 M35 M40 M48 M57 M66 M77 M84 M91 M92 M110 M117 M120 | 5:M5 M15 M19 M32 M44 M49 M51 M65 M74 M83 M90 M95 M100 M106 M115 M122 | 6:M1 M6 M18 M20 M29 M36 M39 M50 M53 M64 M82 M98 M101 M109 M112 M118 | 7:M2 M11 M17 M24 M25 M33 M45 M56 M62 M75 M79 M96 M103 M108 M113 M119 | 8:M3 M9 M13 M21 M23 M31 M34 M43 M70 M71 M80 M99 M111 M116 M124,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,36384,,0,36384
