instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-14crafa.prec15,no,incremental,direct,lex-idlesum,-,-,-,-,40.3 0
ticf-14crafa.prec15,yes,incremental,direct,lex-idlesum,-,-,-,-,34.6 0
