instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.fixed040-Forb,no,incremental,direct,lex-idlesum,-,-,-,-,6.4 12
forum-13crafc.fixed040-Forb,yes,incremental,direct,lex-idlesum,-,-,-,-,6.2 12
