instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafb.forb0003,no,multiple,direct,lex-idlesum,-,-,-,-,0.3 0
tic-13crafb.forb0003,yes,multiple,direct,lex-idlesum,-,-,-,-,0.3 0
