instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-13crafb.fixed040-Forb,no,multiple,direct,lex-idlesum,-,-,-,-,4.1 4
tic-13crafb.fixed040-Forb,yes,multiple,direct,lex-idlesum,-,-,-,-,3.9 4
