instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafd.fixed020-Forb,no,incremental,direct,lex-idlesum,-,-,-,-,1.5 4
forumt-14crafd.fixed020-Forb,yes,incremental,direct,lex-idlesum,-,-,-,-,1.4 4
