instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafd.fixed020-Forb,no,multiple,direct,lex-idlesum,-,-,-,-,6.1 4
forumt-14crafd.fixed020-Forb,yes,multiple,direct,lex-idlesum,-,-,-,-,5.8 4
