instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafb.fixed020-Forb,no,incremental,direct,lex-idlesum,-,-,-,-,152.0 17
ticf-13crafb.fixed020-Forb,yes,incremental,direct,lex-idlesum,-,-,-,-,147.3 17
