instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-12crafc.prec15,no,multiple,direct,lex-idlesum,-,-,-,-,0.3 0
tic-12crafc.prec15,yes,multiple,direct,lex-idlesum,-,-,-,-,0.2 0
