instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.prec15,no,maxsat,direct,lex-idlesum,-,-,-,-,9.2 0
ticf-13crafc.prec15,yes,maxsat,direct,lex-idlesum,-,-,-,-,6.9 0
