instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-14crafc.original,no,incremental,direct,lex-idlesum,-,-,-,-,0.3 0
tic-14crafc.original,yes,incremental,direct,lex-idlesum,-,-,-,-,0.3 0
