instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.prec15,no,incremental,direct,lex-idlesum,-,-,-,-,8.3 0
forum-13crafc.prec15,yes,incremental,direct,lex-idlesum,-,-,-,-,12.5 0
