instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-14crafa.forb0003,no,incremental,direct,lex-idlesum,-,-,-,-,16.2 0
ticf-14crafa.forb0003,yes,incremental,direct,lex-idlesum,-,-,-,-,15.2 0
