instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-14crafa.fixed020-Forb,no,multiple,direct,lex-idlesum,-,-,-,-,10.5 2
tic-14crafa.fixed020-Forb,yes,multiple,direct,lex-idlesum,-,-,-,-,10.4 2
