instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.original,no,multiple,direct,lex-idlesum,-,-,-,-,54.1 0
ticf-13crafc.original,yes,multiple,direct,lex-idlesum,-,-,-,-,53.6 0
