instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafb.fixed020-Forb,no,incremental,direct,lex-idlesum,-,-,-,-,149.5 17
ticf-13crafb.fixed020-Forb,yes,incremental,direct,lex-idlesum,-,-,-,-,153.2 17
