instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.prec15,no,multiple,direct,lex-idlesum,-,-,-,-,48.7 0
forum-13crafc.prec15,yes,multiple,direct,lex-idlesum,-,-,-,-,47.9 0
