instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
tic-14crafa.prec15,no,incremental,direct,lex-idlesum,-,-,-,-,0.8 0
tic-14crafa.prec15,yes,incremental,direct,lex-idlesum,-,-,-,-,0.5 0
