instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafe.original,no,incremental,direct,lex-idlesum,-,-,-,-,1.3 2
forumt-14crafe.original,yes,incremental,direct,lex-idlesum,-,-,-,-,1.3 2
